38,1700,16,0,2
83,1700,61,0,3
128,1700,129,2,1
150,1700,151,2,1
172,1700,173,2,1
194,1700,195,2,1
216,1700,217,2,1
238,1700,239,2,1
260,1700,261,2,1
282,1647,283,2,1
282,1700,283,2,1
304,1700,305,2,1
326,1700,327,2,1
348,1700,349,2,1
601,1700,623,3,0
609,1700,631,3,0
610,1700,632,3,0
830,1825,808,0,3
875,1825,853,0,3
920,1825,921,2,1
942,1825,943,2,1
964,1825,965,2,1
986,1825,987,2,1
1008,1825,1009,2,1
1030,1825,1031,2,1
1052,1825,1053,2,1
1074,1772,1075,2,1
1074,1825,1075,2,1
1096,1825,1097,2,1
1118,1825,1119,2,1
1140,1825,1141,2,1
1393,1825,1415,3,0
1401,1825,1423,3,0
1402,1825,1424,3,0
1590,1715,1503,0,4
1591,1716,377,0,4
1594,1719,421,0,4
1595,1720,356,0,4
1596,1721,1525,0,4
1597,1722,1525,0,4
1598,1723,1525,0,4
1599,1724,400,0,4
1601,1726,400,0,4
1602,1727,400,0,4
1603,1728,400,0,4
1606,1731,444,0,4
1609,1734,488,0,4
1610,1735,444,0,4
1612,1737,509,0,4
1614,1739,488,0,4
1615,1740,444,0,4
1616,1741,488,0,4
1617,1742,488,0,4
1618,1743,488,0,4
1619,1744,532,0,4
1620,1745,488,0,4
1621,1746,532,0,4
1622,1747,532,0,4
1623,1625,488,0,4
1623,1748,532,0,4
1625,1623,488,0,4
1625,1750,532,0,4
1626,1751,117,0,4
1647,1772,729,0,4
1650,1775,708,0,4
1655,1780,708,0,4
1659,1784,796,0,4
1660,1785,752,0,4
1661,1786,817,0,4
1662,1787,796,0,4
1663,1788,796,0,4
1664,1789,840,0,4
1665,1790,796,0,4
1666,1791,796,0,4
1667,1792,796,0,4
1669,1794,840,0,4
1670,1795,796,0,4
1671,1796,840,0,4
1672,1797,840,0,4
1673,1798,840,0,4
1674,1799,884,0,4
1675,1800,840,0,4
1676,1801,884,0,4
1677,1802,884,0,4
1678,1803,884,0,4
1679,1804,928,0,4
1680,1805,884,0,4
1681,1806,949,0,4
1682,1807,949,0,4
1683,1808,928,0,4
1684,1809,993,0,4
1685,1810,928,0,4
1686,1811,928,0,4
1687,1812,928,0,4
1688,1813,993,0,4
1715,1590,1104,0,4
1716,1591,689,0,4
1719,1594,777,0,4
1720,1595,776,0,4
1721,1596,1148,0,4
1722,1597,1148,0,4
1723,1598,1213,0,4
1724,1599,777,0,4
1726,1601,777,0,4
1727,1602,777,0,4
1728,1603,777,0,4
1731,1606,777,0,4
1734,1609,865,0,4
1735,1610,864,0,4
1737,1612,908,0,4
1739,1614,865,0,4
1740,1615,908,0,4
1741,1616,865,0,4
1742,1617,865,0,4
1743,1618,865,0,4
1744,1619,909,0,4
1745,1620,887,0,4
1746,1621,909,0,4
1747,1622,909,0,4
1748,1623,909,0,4
1748,1750,1280,0,4
1750,1625,931,0,4
1750,1748,1280,0,4
1751,1626,1389,0,4
1772,1647,1128,0,4
1775,1650,1128,0,4
1780,1655,1172,0,4
1784,1659,1173,0,4
1785,1660,1151,0,4
1786,1661,1129,0,4
1787,1662,1173,0,4
1788,1663,1173,0,4
1789,1664,1217,0,4
1790,1665,1216,0,4
1791,1666,1173,0,4
1792,1667,1173,0,4
1794,1669,1217,0,4
1795,1670,1260,0,4
1796,1671,1217,0,4
1797,1672,1217,0,4
1798,1673,1217,0,4
1799,1674,1261,0,4
1800,1675,1239,0,4
1801,1676,1261,0,4
1802,1677,1261,0,4
1803,1678,1261,0,4
1804,1679,1305,0,4
1805,1680,1283,0,4
1806,1681,1261,0,4
1807,1682,1305,0,4
1808,1683,1305,0,4
1809,1684,1305,0,4
1810,1685,1348,0,4
1811,1686,1305,0,4
1812,1687,1305,0,4
1813,1688,1305,0,4
