203,1609,225,3,0
502,1682,503,2,1
524,1682,525,2,1
710,1674,709,1,2
995,1734,1017,3,0
1294,1807,1295,2,1
1316,1807,1317,2,1
1502,1799,1501,1,2
1590,1715,312,0,4
1591,1716,377,0,4
1595,1830,202,0,4
1598,1723,421,0,4
1664,1789,425,0,4
1669,1794,425,0,4
1671,1796,425,0,4
1672,1797,425,0,4
1673,1798,425,0,4
1675,1800,447,0,4
1690,1815,928,0,4
1696,1821,557,0,4
1705,1720,994,0,4
1705,1830,688,0,4
1715,1590,711,0,4
1716,1591,689,0,4
1720,1705,994,0,4
1723,1598,733,0,4
1789,1664,48,0,4
1794,1669,48,0,4
1796,1671,48,0,4
1797,1672,48,0,4
1798,1673,48,0,4
1800,1675,48,0,4
1815,1690,1392,0,4
1821,1696,245,0,4
1830,1595,202,0,4
1830,1705,224,0,4
