4,1805,1805,4,0
16,1805,17,1,0
17,1805,18,1,0
181,1824,180,1,2
248,1615,226,0,3
258,1615,236,0,3
270,1615,248,0,3
280,1615,258,0,3
292,1615,291,1,2
302,1615,301,1,2
399,1611,421,3,0
412,1611,434,3,0
413,1611,435,3,0
414,1611,436,3,0
421,1611,1611,4,0
434,1611,435,2,1
435,1611,436,2,1
436,1611,437,2,1
443,1611,421,0,3
456,1611,434,0,3
457,1611,435,0,3
458,1611,436,0,3
489,1627,488,1,2
621,1678,643,3,0
633,1678,634,2,1
643,1678,1678,4,0
665,1678,643,0,3
796,1680,1680,4,0
808,1680,809,2,1
809,1680,810,2,1
973,1699,972,1,2
1040,1740,1018,0,3
1050,1740,1028,0,3
1062,1740,1040,0,3
1072,1740,1050,0,3
1084,1740,1083,1,2
1094,1740,1093,1,2
1191,1736,1213,3,0
1204,1736,1226,3,0
1205,1736,1227,3,0
1206,1736,1228,3,0
1213,1736,1736,4,0
1226,1736,1227,2,1
1227,1736,1228,2,1
1228,1736,1229,2,1
1235,1736,1213,0,3
1248,1736,1226,0,3
1249,1736,1227,0,3
1250,1736,1228,0,3
1281,1752,1280,1,2
1413,1803,1435,3,0
1425,1803,1426,2,1
1435,1803,1803,4,0
1457,1803,1435,0,3
1590,1715,1503,0,4
1592,1717,1568,0,4
1594,1719,28,0,4
1595,1720,1568,0,4
1598,1723,1525,0,4
1599,1724,1569,0,4
1600,1725,28,0,4
1601,1726,1569,0,4
1602,1727,1569,0,4
1603,1728,1569,0,4
1604,1729,29,0,4
1605,1730,7,0,4
1606,1731,1569,0,4
1607,1732,29,0,4
1608,1733,29,0,4
1610,1735,72,0,4
1611,1736,29,0,4
1612,1737,116,0,4
1615,1629,226,0,4
1615,1631,226,0,4
1615,1632,226,0,4
1615,1633,226,0,4
1615,1634,291,0,4
1615,1635,357,0,4
1615,1636,357,0,4
1615,1637,357,0,4
1615,1638,291,0,4
1615,1641,291,0,4
1615,1642,357,0,4
1615,1645,357,0,4
1615,1646,357,0,4
1615,1740,116,0,4
1619,1744,117,0,4
1620,1745,95,0,4
1621,1746,117,0,4
1622,1747,117,0,4
1623,1748,117,0,4
1624,1749,161,0,4
1625,1750,139,0,4
1626,1751,117,0,4
1627,1752,161,0,4
1628,1753,161,0,4
1629,1754,205,0,4
1630,1755,204,0,4
1631,1756,161,0,4
1632,1757,161,0,4
1633,1758,161,0,4
1634,1759,205,0,4
1635,1615,379,0,4
1635,1760,248,0,4
1636,1615,379,0,4
1636,1678,620,0,4
1636,1761,205,0,4
1637,1615,379,0,4
1637,1678,620,0,4
1637,1762,205,0,4
1638,1678,620,0,4
1638,1763,205,0,4
1639,1678,664,0,4
1639,1764,249,0,4
1640,1765,227,0,4
1641,1678,664,0,4
1641,1766,249,0,4
1642,1615,358,0,4
1642,1678,664,0,4
1642,1767,249,0,4
1643,1678,664,0,4
1643,1768,249,0,4
1644,1678,642,0,4
1644,1769,293,0,4
1645,1615,358,0,4
1645,1770,292,0,4
1646,1615,336,0,4
1646,1678,642,0,4
1647,1678,642,0,4
1647,1772,336,0,4
1648,1678,642,0,4
1649,1678,621,0,4
1649,1774,293,0,4
1650,1775,336,0,4
1651,1776,293,0,4
1652,1678,621,0,4
1652,1777,293,0,4
1653,1678,621,0,4
1653,1778,293,0,4
1654,1678,665,0,4
1654,1779,337,0,4
1655,1678,621,0,4
1655,1780,380,0,4
1656,1781,337,0,4
1657,1782,337,0,4
1658,1783,337,0,4
1659,1784,381,0,4
1660,1678,665,0,4
1660,1785,359,0,4
1661,1678,665,0,4
1661,1786,337,0,4
1662,1787,381,0,4
1663,1788,381,0,4
1664,1789,425,0,4
1665,1790,424,0,4
1666,1680,796,0,4
1666,1791,381,0,4
1667,1792,381,0,4
1668,1793,381,0,4
1669,1794,425,0,4
1670,1795,468,0,4
1671,1796,425,0,4
1672,1797,425,0,4
1673,1798,425,0,4
1674,1799,469,0,4
1675,1800,447,0,4
1676,1801,469,0,4
1677,1802,469,0,4
1678,1636,643,0,4
1678,1637,643,0,4
1678,1638,643,0,4
1678,1639,643,0,4
1678,1641,643,0,4
1678,1642,643,0,4
1678,1643,643,0,4
1678,1644,643,0,4
1678,1646,643,0,4
1678,1647,643,0,4
1678,1648,643,0,4
1678,1649,643,0,4
