348,1594,370,3,0
1140,1719,1162,3,0
1584,1709,1481,0,4
1585,1710,1459,0,4
1586,1711,1481,0,4
1587,1712,1481,0,4
1588,1713,1481,0,4
1589,1714,1525,0,4
1590,1715,1503,0,4
1591,1716,1481,0,4
1592,1717,1525,0,4
1593,1718,1525,0,4
1594,1719,28,0,4
1595,1720,1568,0,4
1596,1721,1525,0,4
1597,1722,1525,0,4
1598,1723,1525,0,4
1599,1724,1569,0,4
1600,1725,28,0,4
1601,1726,1569,0,4
1602,1727,1569,0,4
1603,1728,1569,0,4
1605,1730,7,0,4
1606,1731,1569,0,4
1609,1823,116,0,4
1647,1772,729,0,4
1661,1786,817,0,4
1668,1793,861,0,4
1689,1694,688,0,4
1690,1815,928,0,4
1694,1689,688,0,4
1694,1819,1016,0,4
1697,1822,1016,0,4
1698,1734,885,0,4
1698,1823,1016,0,4
1699,1824,1060,0,4
1701,1826,1016,0,4
1702,1827,1016,0,4
1703,1828,1081,0,4
1704,1829,1060,0,4
1705,1830,1016,0,4
1706,1831,1060,0,4
1707,1832,1060,0,4
1708,1833,1060,0,4
1709,1584,1104,0,4
1710,1585,1060,0,4
1711,1586,1104,0,4
1712,1587,1104,0,4
1713,1588,1104,0,4
1714,1589,1148,0,4
1715,1590,1104,0,4
1716,1591,1169,0,4
1717,1592,1148,0,4
1718,1593,1148,0,4
1719,1594,1213,0,4
1720,1595,1148,0,4
1721,1596,1148,0,4
1722,1597,1148,0,4
1723,1598,1213,0,4
1724,1599,1192,0,4
1725,1600,1148,0,4
1726,1601,1192,0,4
1727,1602,1192,0,4
1728,1603,1192,0,4
1730,1605,1192,0,4
1731,1606,1236,0,4
1734,1698,908,0,4
1772,1647,1128,0,4
1786,1661,1129,0,4
1793,1668,1173,0,4
1814,1819,1480,0,4
1815,1690,1392,0,4
1819,1694,1393,0,4
1819,1814,1480,0,4
1822,1697,1393,0,4
1823,1609,93,0,4
1823,1698,1393,0,4
1824,1699,1437,0,4
1826,1701,1393,0,4
1827,1702,1393,0,4
1828,1703,1393,0,4
1829,1704,1437,0,4
1830,1705,1480,0,4
1831,1706,1437,0,4
1832,1707,1437,0,4
1833,1708,1437,0,4
