422,1611,444,3,0
423,1611,445,3,0
468,1650,446,0,3
478,1650,456,0,3
490,1650,468,0,3
500,1650,478,0,3
512,1650,511,1,2
522,1650,521,1,2
621,1694,643,3,0
622,1694,644,3,0
634,1694,635,2,1
643,1694,644,2,1
644,1694,1694,4,0
665,1694,643,0,3
666,1694,644,0,3
788,1664,810,3,0
1214,1736,1236,3,0
1215,1736,1237,3,0
1260,1775,1238,0,3
1270,1775,1248,0,3
1282,1775,1260,0,3
1292,1775,1270,0,3
1304,1775,1303,1,2
1314,1775,1313,1,2
1413,1819,1435,3,0
1414,1819,1436,3,0
1426,1819,1427,2,1
1435,1819,1436,2,1
1436,1819,1819,4,0
1457,1819,1435,0,3
1458,1819,1436,0,3
1580,1789,18,3,3
1584,1589,1547,0,4
1584,1709,1481,0,4
1585,1710,1459,0,4
1586,1711,1481,0,4
1587,1712,1481,0,4
1588,1713,1481,0,4
1589,1584,1547,0,4
1589,1714,1525,0,4
1590,1715,1503,0,4
1591,1716,1481,0,4
1592,1717,1568,0,4
1593,1718,1525,0,4
1594,1719,28,0,4
1595,1720,1568,0,4
1596,1721,1525,0,4
1597,1722,1525,0,4
1598,1723,1525,0,4
1599,1602,356,0,4
1599,1724,1569,0,4
1601,1726,1569,0,4
1602,1599,356,0,4
1602,1727,1569,0,4
1603,1728,1569,0,4
1604,1729,29,0,4
1605,1730,7,0,4
1607,1732,29,0,4
1608,1733,29,0,4
1610,1735,444,0,4
1611,1625,139,0,4
1611,1627,444,0,4
1611,1630,444,0,4
1611,1639,357,0,4
1611,1645,357,0,4
1611,1654,444,0,4
1611,1657,444,0,4
1611,1658,357,0,4
1611,1659,444,0,4
1611,1661,444,0,4
1611,1662,444,0,4
1611,1663,444,0,4
1611,1665,444,0,4
1611,1736,29,0,4
1615,1740,444,0,4
1619,1744,532,0,4
1620,1745,488,0,4
1621,1746,532,0,4
1622,1747,532,0,4
1623,1748,532,0,4
1624,1749,576,0,4
1625,1611,139,0,4
1625,1750,532,0,4
1626,1751,597,0,4
1627,1752,576,0,4
1628,1753,576,0,4
1629,1694,641,0,4
1629,1754,641,0,4
1630,1755,576,0,4
1631,1756,576,0,4
1632,1757,576,0,4
1633,1694,641,0,4
1633,1758,641,0,4
1634,1759,620,0,4
1635,1760,576,0,4
1636,1761,620,0,4
1637,1762,620,0,4
1638,1763,620,0,4
1639,1611,358,0,4
1639,1764,664,0,4
1640,1765,620,0,4
1641,1766,664,0,4
1642,1767,664,0,4
1643,1768,664,0,4
1644,1694,642,0,4
1644,1769,708,0,4
1645,1611,358,0,4
1645,1655,598,0,4
1645,1770,664,0,4
1646,1694,642,0,4
1646,1771,729,0,4
1647,1694,642,0,4
1647,1772,729,0,4
1648,1694,642,0,4
1648,1773,708,0,4
1649,1694,621,0,4
1649,1774,773,0,4
1650,1664,446,0,4
1650,1666,446,0,4
1650,1667,446,0,4
1650,1668,446,0,4
1650,1669,511,0,4
1650,1670,577,0,4
1650,1671,577,0,4
1650,1672,577,0,4
1650,1673,511,0,4
1650,1676,511,0,4
1650,1677,577,0,4
1650,1680,577,0,4
1650,1681,577,0,4
1650,1694,642,0,4
1650,1775,664,0,4
1651,1694,642,0,4
1651,1776,708,0,4
1652,1694,621,0,4
1652,1777,708,0,4
1653,1694,621,0,4
1653,1778,773,0,4
1654,1779,752,0,4
1655,1645,598,0,4
1655,1694,621,0,4
1655,1780,708,0,4
1656,1781,752,0,4
1657,1611,446,0,4
1657,1694,621,0,4
1657,1782,752,0,4
1658,1611,359,0,4
1658,1783,752,0,4
1659,1694,665,0,4
1659,1784,796,0,4
1660,1785,752,0,4
1661,1786,817,0,4
1662,1694,665,0,4
1662,1787,796,0,4
1663,1788,796,0,4
1664,1789,861,0,4
1665,1790,796,0,4
1666,1694,643,0,4
1666,1791,796,0,4
1667,1792,796,0,4
1668,1793,861,0,4
1669,1694,622,0,4
1669,1794,840,0,4
1670,1650,599,0,4
1670,1795,796,0,4
1671,1650,599,0,4
1671,1694,622,0,4
1671,1796,840,0,4
1672,1650,599,0,4
1672,1694,622,0,4
1672,1797,840,0,4
1673,1694,622,0,4
1673,1798,840,0,4
1674,1694,666,0,4
1674,1799,884,0,4
1675,1694,622,0,4
1675,1800,840,0,4
1676,1801,884,0,4
1677,1650,578,0,4
1677,1694,666,0,4
1677,1802,884,0,4
1678,1694,666,0,4
1678,1803,884,0,4
1679,1694,644,0,4
1679,1804,928,0,4
1680,1650,578,0,4
1680,1805,884,0,4
1681,1650,556,0,4
1681,1694,666,0,4
1682,1694,644,0,4
1682,1807,949,0,4
1683,1808,928,0,4
1684,1809,993,0,4
1685,1694,644,0,4
1685,1810,928,0,4
1688,1813,993,0,4
1689,1814,972,0,4
1691,1816,972,0,4
1692,1817,972,0,4
1693,1818,972,0,4
1694,1629,644,0,4
1694,1633,644,0,4
1694,1634,644,0,4
1694,1636,644,0,4
1694,1637,644,0,4
1694,1638,644,0,4
1694,1639,644,0,4
1694,1640,644,0,4
1694,1641,644,0,4
1694,1642,644,0,4
1694,1643,644,0,4
1694,1644,644,0,4
1694,1645,644,0,4
1694,1646,644,0,4
1694,1647,644,0,4
1694,1648,644,0,4
1694,1649,644,0,4
1694,1650,644,0,4
1694,1651,644,0,4
1694,1652,644,0,4
1694,1653,644,0,4
1694,1654,644,0,4
1694,1655,644,0,4
1694,1657,644,0,4
1694,1659,644,0,4
1694,1660,644,0,4
1694,1661,644,0,4
1694,1662,644,0,4
1694,1665,644,0,4
1694,1666,644,0,4
1694,1669,644,0,4
1694,1671,644,0,4
1694,1672,644,0,4
1694,1673,644,0,4
1694,1674,644,0,4
1694,1675,644,0,4
1694,1677,644,0,4
1694,1678,644,0,4
1694,1679,644,0,4
1694,1680,644,0,4
1694,1681,644,0,4
1694,1682,644,0,4
1694,1685,644,0,4
1694,1819,1016,0,4
1695,1820,972,0,4
1696,1821,1037,0,4
1697,1822,1016,0,4
1698,1823,1016,0,4
1699,1824,1060,0,4
1700,1825,1016,0,4
1701,1826,1016,0,4
1702,1827,1016,0,4
1704,1829,1060,0,4
1705,1830,1016,0,4
1706,1831,1060,0,4
1707,1832,1060,0,4
1708,1833,1060,0,4
1709,1584,1104,0,4
1709,1714,755,0,4
1710,1585,1060,0,4
1711,1586,1104,0,4
1712,1587,1104,0,4
1713,1588,1104,0,4
1714,1589,1148,0,4
1714,1709,755,0,4
1715,1590,1104,0,4
1716,1591,1169,0,4
1717,1592,1169,0,4
1718,1593,1148,0,4
1719,1594,1213,0,4
1720,1595,1148,0,4
1721,1596,1148,0,4
1722,1597,1148,0,4
1723,1598,1213,0,4
1724,1599,1192,0,4
1724,1727,1148,0,4
1726,1601,1192,0,4
1727,1602,1192,0,4
1727,1724,1148,0,4
1728,1603,1192,0,4
1729,1604,1236,0,4
1730,1605,1192,0,4
1732,1607,1236,0,4
1733,1608,1236,0,4
1735,1610,864,0,4
1736,1611,1236,0,4
1736,1750,931,0,4
1736,1752,1236,0,4
1736,1755,1236,0,4
1736,1764,1149,0,4
1736,1770,1149,0,4
1736,1779,1236,0,4
1736,1782,1236,0,4
1736,1783,1149,0,4
1736,1784,1236,0,4
1736,1786,1236,0,4
1736,1787,1236,0,4
1736,1788,1236,0,4
1736,1790,1236,0,4
1740,1615,908,0,4
1744,1619,909,0,4
1745,1620,887,0,4
1746,1621,909,0,4
1747,1622,909,0,4
1748,1623,909,0,4
1749,1624,953,0,4
1750,1625,931,0,4
1750,1736,931,0,4
1751,1626,909,0,4
1752,1627,996,0,4
1753,1628,953,0,4
1754,1629,1040,0,4
1754,1819,1433,0,4
1755,1630,996,0,4
1756,1631,953,0,4
1757,1632,953,0,4
1758,1633,953,0,4
1758,1819,1433,0,4
1759,1634,997,0,4
1760,1635,1040,0,4
1761,1636,997,0,4
1762,1637,997,0,4
1763,1638,997,0,4
1764,1639,1041,0,4
1764,1736,1150,0,4
1765,1640,1019,0,4
1766,1641,1041,0,4
1767,1642,1041,0,4
1768,1643,1041,0,4
1769,1644,1085,0,4
1769,1819,1434,0,4
1770,1645,1084,0,4
1770,1736,1150,0,4
1770,1780,1390,0,4
1771,1646,1041,0,4
1771,1819,1434,0,4
1772,1647,1128,0,4
1772,1819,1434,0,4
1773,1648,1041,0,4
1773,1819,1434,0,4
1774,1649,1085,0,4
1774,1819,1413,0,4
1775,1650,1128,0,4
1775,1789,1238,0,4
1775,1791,1238,0,4
1775,1792,1238,0,4
1775,1793,1238,0,4
1775,1794,1303,0,4
1775,1795,1369,0,4
1775,1796,1369,0,4
1775,1797,1369,0,4
1775,1798,1303,0,4
1775,1801,1303,0,4
1775,1802,1369,0,4
1775,1805,1369,0,4
1775,1806,1369,0,4
1775,1819,1434,0,4
1776,1651,1085,0,4
1776,1819,1434,0,4
1777,1652,1085,0,4
1777,1819,1413,0,4
1778,1653,1085,0,4
1778,1819,1413,0,4
1779,1654,1129,0,4
1780,1655,1107,0,4
1780,1770,1390,0,4
1780,1819,1413,0,4
1781,1656,1129,0,4
1782,1657,1129,0,4
1782,1736,1238,0,4
1782,1819,1413,0,4
1783,1658,1129,0,4
1783,1736,1151,0,4
1784,1659,1173,0,4
1784,1819,1457,0,4
1785,1660,1151,0,4
1786,1661,1129,0,4
1787,1662,1173,0,4
1787,1819,1457,0,4
1788,1663,1173,0,4
1789,1664,1260,0,4
1790,1665,1216,0,4
1791,1666,1173,0,4
1791,1819,1435,0,4
1792,1667,1173,0,4
1793,1668,1173,0,4
1794,1669,1217,0,4
1794,1819,1414,0,4
1795,1670,1260,0,4
1795,1775,1391,0,4
1796,1671,1217,0,4
1796,1775,1391,0,4
1796,1819,1414,0,4
1797,1672,1217,0,4
1797,1775,1391,0,4
1797,1819,1414,0,4
1798,1673,1217,0,4
1798,1819,1414,0,4
1799,1674,1261,0,4
1799,1819,1458,0,4
